region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Ростовская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,Поданные,1.22,1.16,1.1,0.96,1.04,1.09,1.22,1.13
Ростовская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,Принятые,1.64,0.72,0.81,0.98,1.43,0.13,0.94,0.89
Ростовская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,Поданные,5.52,5.12,4.62,5.13,5.2,5.43,4.45,4.01
Ростовская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,Принятые,3.17,13.29,15.08,14.75,15.98,14.76,16.22,13.59
Ростовская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,Поданные,0.07,0.07,0.09,0.06,0.08,0.08,0.06,0.09
Ростовская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,Принятые,0.08,0,0,0.03,0.08,0.03,0,0
Ростовская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,Поданные,2.18,2.03,2.29,1.82,1.97,1.58,1.48,1.59
Ростовская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,Принятые,1.15,0.12,0.05,0,0.03,0.03,0.05,0.06
Ростовская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,Поданные,4.77,5.02,4.66,5.25,5.76,6.35,5.87,5.43
Ростовская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,Принятые,3.7,0.15,0.32,0.13,0.33,0.53,0.48,0.95
Ростовская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство",Поданные,3.9,3.81,3.53,3.19,3.06,2.83,3.26,3.04
Ростовская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство",Принятые,5.2,0.02,0.08,0.18,0.2,0.1,0.19,0.15
Ростовская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,Поданные,0.33,0.35,0.37,0.55,0.37,0.46,0.64,0.64
Ростовская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,Принятые,0.41,0.02,0.03,0.05,0.08,0,0.05,0.09
Ростовская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,Поданные,12.05,10.76,10.97,11.2,10.73,11.14,10.56,10.82
Ростовская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,Принятые,12.59,3.02,3.31,4.23,2.93,3.18,2.47,4.1
Ростовская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,Поданные,0.35,0.24,0.27,0.29,0.29,0.29,0.29,0.32
Ростовская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,Принятые,0.41,1.2,1.18,1.61,2.14,2.11,2.06,1.9
Ростовская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,Поданные,5.58,5.92,5.84,6.41,6.51,6.81,7.39,7.35
Ростовская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,Принятые,6,0,0.05,0.63,0.48,1.3,2.52,3
Ростовская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,Поданные,0.33,0.27,0.49,0.65,0.84,0.91,0.77,0.85
