region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Самарская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,Поданные,3.16,2.21,1.92,1.86,1.68,2.71,2.85,2.18
Самарская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,Принятые,1.12,1.14,0.99,0.95,1.03,1.16,1,0.98
Самарская область,2,"Инженерное дело, технологии и технические науки",28,2.28.00.00 - Нанотехнологии и наноматериалы,Поданные,0.27,0.1,0.08,0.09,0.23,0.45,0.35,0.33
Самарская область,2,"Инженерное дело, технологии и технические науки",28,2.28.00.00 - Нанотехнологии и наноматериалы,Принятые,0.15,0.18,0.13,0.14,0.11,0.19,0.16,0.13
Самарская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,Поданные,0.2,0.21,0.23,0.2,0.13,0.19,0.21,0.12
Самарская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,Принятые,0.3,0.27,0.37,0.3,0.21,0.28,0.21,0.18
Самарская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,Поданные,10.06,11.46,11.59,13.8,14.74,10.7,10.66,11.73
Самарская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,Принятые,6.41,5.06,5.72,6.59,6.62,7.14,7.1,7.29
Самарская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,Поданные,0.88,1.05,1.2,1.36,1.35,1.05,1.03,1.35
Самарская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,Принятые,0.31,0.33,0.29,0.35,0.33,0.36,0.38,0.37
Самарская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,Поданные,1.48,1.58,1.72,1.61,1.65,1.08,0.96,1.01
Самарская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,Принятые,1.06,0.62,0.57,0.44,0.51,0.34,0.25,0.31
Самарская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,Поданные,0.08,0.19,0.22,0.33,0.37,0.25,0.23,0.3
Самарская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,Принятые,0.13,0.27,0.29,0.36,0.36,0.24,0.18,0.19
Самарская область,3,Здравоохранение и медицинские науки,36,3.36.00.00 - Ветеринария и зоотехния,Поданные,0.22,0.25,0.24,0.24,0.26,0.34,0.25,0.25
Самарская область,3,Здравоохранение и медицинские науки,36,3.36.00.00 - Ветеринария и зоотехния,Принятые,0.24,0.35,0.36,0.4,0.46,0.49,0.46,0.38
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство",Поданные,0.99,1.15,1.1,0.87,0.85,0.8,0.96,0.82
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство",Принятые,1.65,1.87,1.87,1.67,1.71,1.79,1.79,1.52
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,Поданные,0.15,0.16,0.17,0.2,0.14,0.18,0.1,0.11
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,Принятые,0.21,0.21,0.19,0.22,0.19,0.23,0.16,0.2
Самарская область,5,Науки об обществе,37,5.37.00.00 - Психологические науки,Поданные,1.59,0.92,1.04,1.37,1.4,1.25,1.25,2.06
Самарская область,5,Науки об обществе,37,5.37.00.00 - Психологические науки,Принятые,4.38,1.13,1.86,2.13,1.9,1.32,1.96,3.04
Самарская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,Поданные,13.59,11.72,15.79,11.63,13.74,10.71,9.71,8.69
Самарская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,Принятые,20.49,18.49,17.83,16.05,15.78,12.54,13.33,13.73
Самарская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,Поданные,1.11,0.84,0.79,1.71,1.24,1.3,1.29,1.36
Самарская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,Принятые,0.9,1.14,0.7,0.86,0.76,0.59,0.72,0.65
Самарская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,Поданные,5.04,5.05,4.05,4.54,4.45,3.65,3.98,4.88
Самарская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,Принятые,7.99,8.56,7.24,8.4,8.93,8.24,9.22,9.38
Самарская область,5,Науки об обществе,41,5.41.00.00 - Политические науки и регионоведение,Поданные,0.36,0.34,0.31,0.27,0.41,0.41,0.26,0.23
Самарская область,5,Науки об обществе,41,5.41.00.00 - Политические науки и регионоведение,Принятые,0.36,0.47,0.5,0.46,0.42,0.45,0.31,0.27
Самарская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,Поданные,1.53,1.13,0.9,0.79,2.01,1.76,1.72,1.89
Самарская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,Принятые,1.39,1.54,1.29,1.57,1.6,2.04,1.84,1.86
Самарская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,Поданные,0.85,1.05,1.12,1.88,0.79,0.83,0.82,0.54
Самарская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,Принятые,0.9,1.17,0.75,0.86,0.81,0.64,0.65,0.48
Самарская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,Поданные,9.4,9.53,10.94,11.77,8.28,8.39,9.13,7.54
Самарская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,Принятые,7.65,8.85,9.24,9.46,9.75,8.96,9.66,8.13
Самарская область,7,Гуманитарные науки,45,7.45.00.00 - Языкознание и литературоведение,Поданные,0.91,0.81,0.93,0.93,1.14,1.97,1.78,1.74
Самарская область,7,Гуманитарные науки,45,7.45.00.00 - Языкознание и литературоведение,Принятые,1.32,1.48,1.59,1.58,1.57,1.61,1.56,1.31
Самарская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,Поданные,0.72,0.61,0.54,0.61,0.79,0.77,0.99,1.02
Самарская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,Принятые,0.35,0.71,0.86,0.76,0.74,0.78,1.08,0.91
Самарская область,7,Гуманитарные науки,47,"7.47.00.00 - Философия, этика и религиоведение",Поданные,0.07,NA,0.05,NA,NA,NA,NA,NA
Самарская область,7,Гуманитарные науки,47,"7.47.00.00 - Философия, этика и религиоведение",Принятые,0.06,NA,0.05,NA,NA,NA,NA,NA
Самарская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,Поданные,0.29,0.41,0.4,0.45,0.39,0.55,0.34,0.48
Самарская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,Принятые,0.64,0.6,0.79,0.85,0.9,1.34,1.12,1.06
Самарская область,7,Гуманитарные науки,48,7.48.00.00 - Теология,Поданные,0,0,0.01,0,0,0,0,NA
Самарская область,7,Гуманитарные науки,48,7.48.00.00 - Теология,Принятые,0.01,0.01,0.03,0.01,0.01,0.01,0.02,NA
Самарская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,Поданные,0.79,0.7,0.59,0.66,0.63,0.49,0.65,0.69
Самарская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,Принятые,1.2,1.16,1.09,1.06,1.07,1,1.08,0.8
Самарская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,Поданные,0.17,0.17,0.18,0.02,0.15,0.12,0.17,0.12
Самарская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,Принятые,0.2,0.21,0.26,0.08,0.22,0.18,0.15,0.18
Самарская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,Поданные,0.18,0.22,0.19,0.11,0.22,0.11,0.18,0.09
Самарская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,Принятые,0.27,0.33,0.34,0.25,0.44,0.32,0.37,0.17
Самарская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,Поданные,0.57,0.53,0.41,0.5,0.4,0.32,0.35,0.44
Самарская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,Принятые,0.6,0.51,0.4,0.51,0.58,0.4,0.52,0.5
Самарская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,Поданные,NA,NA,NA,NA,0.04,0.05,0.04,0.04
Самарская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,Принятые,NA,NA,NA,NA,0.19,0.22,0.26,0.18
Самарская область,8,Искусство и культура,50,8.50.00.00 - Искусствознание,Поданные,NA,NA,NA,NA,0,0,0.03,0.04
Самарская область,8,Искусство и культура,50,8.50.00.00 - Искусствознание,Принятые,NA,NA,NA,NA,0,0.01,0.03,0.07
Самарская область,3,Здравоохранение и медицинские науки,30,3.30.00.00 - Фундаментальная медицина,Поданные,NA,NA,NA,NA,NA,0.5,0.04,0.34
Самарская область,3,Здравоохранение и медицинские науки,30,3.30.00.00 - Фундаментальная медицина,Принятые,NA,NA,NA,NA,NA,0.04,0.04,0.05
