region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Нижегородская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Подано, бюджет",0.62,0.62,0.61,0.6,0.65,0.36,0.46,0.43
Нижегородская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Подано, коммерция",0.59,0.7,0.69,0.65,0.68,0.38,0.42,0.43
Нижегородская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Принято, бюджет",0.19,0.26,0.26,0.23,0.19,0.26,0.26,0.3
Нижегородская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Принято, коммерция",0.26,0.47,0.3,0.28,0.66,0.49,0.45,0.39
Нижегородская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,"Подано, бюджет",0,0,NA,NA,NA,NA,NA,NA
Нижегородская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,"Подано, коммерция",0.1,0.1,NA,NA,NA,NA,NA,NA
Нижегородская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,"Принято, бюджет",0,0,NA,NA,NA,NA,NA,NA
Нижегородская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,"Принято, коммерция",0.07,0.07,NA,NA,NA,NA,NA,NA
Нижегородская область,3,Здравоохранение и медицинские науки,36,3.36.00.00 - Ветеринария и зоотехния,"Подано, бюджет",0.54,0.48,0.78,0.58,0.57,0.33,0.26,0.23
Нижегородская область,3,Здравоохранение и медицинские науки,36,3.36.00.00 - Ветеринария и зоотехния,"Подано, коммерция",0.6,0.53,1.06,0.18,0.24,0.17,0.21,0.17
Нижегородская область,3,Здравоохранение и медицинские науки,36,3.36.00.00 - Ветеринария и зоотехния,"Принято, бюджет",0.85,0.9,1.15,1.26,1.18,0.78,0.97,0.92
Нижегородская область,3,Здравоохранение и медицинские науки,36,3.36.00.00 - Ветеринария и зоотехния,"Принято, коммерция",0.55,0.9,1.29,0.36,0.37,0.52,0.06,0.16
Нижегородская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Подано, бюджет",3.7,3.95,3.4,3.02,2.64,2.31,2.33,2.04
Нижегородская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Подано, коммерция",0.71,0.86,0.92,0.56,0.76,0.42,0.76,0.67
Нижегородская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Принято, бюджет",7.59,7.14,6.81,5.82,5.95,5.06,5.33,4.74
Нижегородская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Принято, коммерция",1.73,1.35,1.56,1.33,1.11,0.73,0.49,0.57
Нижегородская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Подано, бюджет",0.7,0.7,0.76,0.69,0.55,0.41,0.47,0.44
Нижегородская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Подано, коммерция",0.02,0.08,0.01,0.02,0.07,0.02,0.14,0.08
Нижегородская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Принято, бюджет",1.3,1.29,1.41,1.51,1.18,1.12,1.18,1.07
Нижегородская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Принято, коммерция",0.05,0.16,0.04,0.06,0.05,0.03,0.01,0.07
Нижегородская область,5,Науки об обществе,37,5.37.00.00 - Психологические науки,"Подано, бюджет",0.65,0.96,1.17,1.03,1.12,2.44,2.23,1.88
Нижегородская область,5,Науки об обществе,37,5.37.00.00 - Психологические науки,"Подано, коммерция",1.3,1.26,1.23,1.41,1.18,2.39,2.71,2.1
Нижегородская область,5,Науки об обществе,37,5.37.00.00 - Психологические науки,"Принято, бюджет",0.67,0.81,1.04,0.89,1.52,1.78,1.06,1.21
Нижегородская область,5,Науки об обществе,37,5.37.00.00 - Психологические науки,"Принято, коммерция",1.16,1.19,1.2,1.3,1.54,2.11,2.44,2.01
Нижегородская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Подано, бюджет",13.85,11.82,12.64,10.23,10.76,11.41,10.79,9.45
Нижегородская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Подано, коммерция",32.08,25.42,25.41,23.5,24.4,23.83,20.8,17.4
Нижегородская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Принято, бюджет",8.41,7.73,7.62,6.51,5.98,5.88,6.39,6.61
Нижегородская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Принято, коммерция",28.84,24.73,26.6,24.42,21.31,21.7,19.78,20.38
Нижегородская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Подано, бюджет",1.13,1.11,1.6,1.58,1.48,1.45,1.72,1.32
Нижегородская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Подано, коммерция",0.45,0.61,1.05,0.91,0.79,1.11,1.46,0.78
Нижегородская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Принято, бюджет",1.19,1.2,1.43,1.27,1.66,0.94,1.2,1.22
Нижегородская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Принято, коммерция",0.07,0.3,0.32,0.3,0.46,0.24,0.4,0.18
Нижегородская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Подано, бюджет",4.47,4.99,3.64,2.9,4.44,4,5.82,5.11
Нижегородская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Подано, коммерция",16.19,15.5,13.42,10.86,10.08,11.22,12.63,11.38
Нижегородская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Принято, бюджет",2.56,2.37,1.6,1.84,2.32,2.59,2.69,2.86
Нижегородская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Принято, коммерция",19.08,17.34,14.56,11.61,10.91,13.14,14.12,14.96
